payment_id,donation_id,processor,payment_status,processed_at,gross_amount,fee_amount,net_amount
387,427,paypal,captured,2025-06-12 02:16:26,42.64,1.54,41.1
388,428,stripe,captured,2025-11-30 03:37:28,21.75,0.93,20.82
389,429,paypal,captured,2025-04-18 07:42:29,26.81,1.08,25.73
390,430,stripe,captured,2025-08-17 03:12:24,85.95,2.79,83.16
391,431,stripe,captured,2025-12-19 15:08:18,7.85,0.53,7.32
392,432,stripe,captured,2025-01-21 14:54:17,67.6,2.26,65.34
393,433,venmo,captured,2025-05-19 20:05:32,26.97,1.08,25.89
394,434,venmo,captured,2025-08-21 05:28:50,20.73,0.9,19.83
395,435,stripe,captured,2025-08-12 05:50:01,23.52,0.98,22.54
396,436,stripe,captured,2025-06-07 18:17:16,30.24,1.18,29.06
397,437,stripe,refunded,2025-07-27 20:23:34,62.97,2.13,60.84
398,438,venmo,captured,2025-06-24 00:25:50,34.48,1.3,33.18
399,439,paypal,captured,2025-01-28 20:30:14,20.22,0.89,19.33
400,440,stripe,captured,2025-09-01 16:48:35,52.07,1.81,50.26
401,441,paypal,captured,2025-11-04 11:05:14,27.75,1.1,26.65
402,442,paypal,captured,2025-07-13 06:11:42,45.68,1.62,44.06
403,443,stripe,captured,2025-10-03 17:50:53,37.23,1.38,35.85
404,444,stripe,refunded,2025-10-22 06:30:31,12.81,0.67,12.14
405,446,venmo,captured,2025-01-28 23:36:01,8.04,0.53,7.51
406,447,paypal,captured,2025-10-04 02:35:12,27.66,1.1,26.56
407,448,stripe,captured,2025-02-18 01:55:12,13.36,0.69,12.67
408,449,stripe,captured,2025-01-08 09:42:39,6.18,0.48,5.7
409,450,stripe,captured,2025-02-23 23:36:17,36.49,1.36,35.13
410,451,venmo,captured,2025-05-25 16:21:30,58.35,1.99,56.36
411,452,stripe,captured,2025-09-03 09:48:05,29.22,1.15,28.07
412,453,venmo,captured,2025-07-24 19:14:47,83.73,2.73,81.0
413,454,stripe,captured,2025-03-25 23:54:58,29.98,1.17,28.81
414,456,stripe,captured,2025-01-20 17:15:49,15.27,0.74,14.53
415,457,paypal,captured,2025-04-28 06:28:07,47.74,1.68,46.06
416,458,stripe,captured,2025-09-02 06:44:08,46.06,1.64,44.42
417,459,stripe,captured,2025-09-29 13:52:47,21.45,0.92,20.53
418,460,paypal,captured,2025-03-18 21:18:31,10.74,0.61,10.13
419,461,stripe,captured,2025-09-09 00:32:38,9.07,0.56,8.51
420,462,stripe,captured,2025-06-17 08:37:39,67.09,2.25,64.84
421,463,stripe,captured,2025-10-11 23:57:54,11.79,0.64,11.15
422,464,paypal,captured,2025-09-15 20:21:10,101.3,3.24,98.06
423,465,stripe,captured,2025-02-25 18:48:32,16.0,0.76,15.24
424,466,venmo,captured,2025-10-04 04:54:46,23.6,0.98,22.62
425,468,stripe,captured,2025-06-05 07:46:10,20.56,0.9,19.66
426,469,paypal,captured,2025-05-12 03:04:29,13.86,0.7,13.16
427,470,paypal,captured,2025-02-27 09:35:46,22.84,0.96,21.88
428,472,stripe,captured,2025-08-26 12:56:48,23.91,0.99,22.92
429,473,stripe,captured,2025-01-21 22:41:51,31.75,1.22,30.53
430,474,stripe,captured,2025-02-10 17:14:02,66.35,2.22,64.13
431,475,paypal,captured,2025-02-04 20:04:04,45.05,1.61,43.44
432,476,venmo,captured,2025-04-13 11:45:00,33.67,1.28,32.39
433,477,stripe,refunded,2025-08-25 22:55:34,167.33,5.15,162.18
434,478,venmo,captured,2025-04-13 07:48:38,48.43,1.7,46.73
435,479,stripe,captured,2025-03-03 09:27:01,94.45,3.04,91.41
436,480,stripe,captured,2025-09-26 04:56:42,61.12,2.07,59.05
437,481,stripe,captured,2025-06-09 12:48:14,91.57,2.96,88.61
438,483,paypal,captured,2025-11-28 22:28:26,58.41,1.99,56.42
439,484,stripe,captured,2025-08-06 02:42:14,48.8,1.72,47.08
440,485,stripe,captured,2025-10-29 02:23:42,98.36,3.15,95.21
441,486,paypal,captured,2025-03-28 04:41:19,18.75,0.84,17.91
442,487,stripe,captured,2025-08-07 10:46:31,16.66,0.78,15.88
443,488,paypal,captured,2025-12-21 10:22:08,8.36,0.54,7.82
444,489,venmo,captured,2025-09-29 17:11:50,45.58,1.62,43.96
445,490,stripe,captured,2025-06-01 14:01:37,75.91,2.5,73.41
446,491,venmo,captured,2025-07-12 09:20:26,13.04,0.68,12.36
447,492,stripe,captured,2025-09-15 18:11:10,16.78,0.79,15.99
448,493,paypal,captured,2025-07-24 15:43:16,94.9,3.05,91.85
449,494,venmo,captured,2025-09-11 16:31:02,52.22,1.81,50.41
450,495,stripe,captured,2025-11-26 18:03:34,50.43,1.76,48.67
451,496,paypal,refunded,2025-06-08 14:02:32,41.76,1.51,40.25
452,497,stripe,captured,2025-04-17 22:36:36,25.29,1.03,24.26
453,500,stripe,captured,2025-12-08 22:24:11,164.9,5.08,159.82
454,501,paypal,captured,2025-06-04 10:37:35,38.07,1.4,36.67
455,502,stripe,captured,2025-05-19 17:06:18,12.0,0.65,11.35
456,503,stripe,captured,2025-04-23 03:06:29,25.53,1.04,24.49
457,504,stripe,captured,2025-01-19 10:00:48,64.07,2.16,61.91
458,505,stripe,captured,2025-07-31 05:11:37,70.47,2.34,68.13
459,506,venmo,captured,2025-07-03 22:38:39,104.17,3.32,100.85
460,507,stripe,captured,2025-04-16 17:02:07,69.99,2.33,67.66
461,508,paypal,captured,2025-02-11 17:51:10,6.06,0.48,5.58
462,509,stripe,captured,2025-01-03 19:57:45,36.0,1.34,34.66
463,510,paypal,captured,2025-05-09 03:53:50,9.45,0.57,8.88
464,511,paypal,captured,2025-10-13 01:29:26,49.78,1.74,48.04
465,512,stripe,captured,2025-10-21 05:19:15,53.83,1.86,51.97
466,513,paypal,captured,2025-07-22 12:33:07,15.54,0.75,14.79
467,515,stripe,captured,2025-05-29 03:54:34,17.91,0.82,17.09
468,516,paypal,captured,2025-02-06 09:36:21,57.78,1.98,55.8
469,517,stripe,captured,2025-01-17 02:53:22,28.13,1.12,27.01
470,518,paypal,captured,2025-09-13 11:39:57,17.92,0.82,17.1
471,519,stripe,captured,2025-02-03 02:15:57,56.16,1.93,54.23
472,521,stripe,captured,2025-01-26 20:47:05,57.67,1.97,55.7
473,522,stripe,refunded,2025-06-24 22:59:38,8.73,0.55,8.18
474,523,stripe,captured,2025-03-02 03:18:23,18.83,0.85,17.98
475,524,stripe,captured,2025-06-15 23:00:26,51.61,1.8,49.81
476,525,stripe,captured,2025-07-03 09:55:47,7.93,0.53,7.4
477,527,stripe,captured,2025-11-06 16:11:59,16.66,0.78,15.88
478,528,venmo,captured,2025-03-30 13:35:19,55.63,1.91,53.72
479,529,stripe,captured,2025-03-13 13:57:40,30.24,1.18,29.06
480,530,stripe,captured,2025-01-02 07:59:56,44.95,1.6,43.35
481,531,stripe,captured,2025-07-18 14:58:47,13.64,0.7,12.94
482,533,stripe,captured,2025-03-04 17:29:07,91.24,2.95,88.29
483,534,stripe,captured,2025-03-26 04:05:04,42.09,1.52,40.57
484,535,stripe,captured,2025-07-31 17:15:21,12.68,0.67,12.01
485,536,stripe,captured,2025-06-04 17:08:06,6.16,0.48,5.68
486,537,stripe,captured,2025-12-27 17:25:00,9.72,0.58,9.14
487,538,paypal,captured,2025-11-12 17:01:10,12.87,0.67,12.2
488,539,stripe,captured,2025-09-11 05:53:35,10.85,0.61,10.24
489,540,paypal,captured,2025-03-10 08:57:24,29.17,1.15,28.02
490,542,stripe,refunded,2025-11-25 20:28:46,27.88,1.11,26.77
491,543,stripe,captured,2025-04-24 05:18:42,20.82,0.9,19.92
492,544,paypal,captured,2025-02-20 07:42:08,39.44,1.44,38.0
493,546,stripe,captured,2025-09-14 04:40:52,7.61,0.52,7.09
494,547,stripe,captured,2025-01-15 05:51:55,35.24,1.32,33.92
495,549,stripe,captured,2025-10-11 23:01:17,78.48,2.58,75.9
496,550,stripe,captured,2025-07-07 12:17:26,62.62,2.12,60.5
497,551,stripe,captured,2025-04-25 01:15:04,19.15,0.86,18.29
498,552,stripe,captured,2025-04-06 00:18:39,25.19,1.03,24.16
499,553,stripe,captured,2025-12-06 21:51:01,30.82,1.19,29.63
500,554,paypal,captured,2025-11-12 12:05:33,35.55,1.33,34.22
501,555,stripe,captured,2025-11-14 18:56:37,99.03,3.17,95.86
502,556,stripe,captured,2025-07-10 07:02:01,28.42,1.12,27.3
503,557,venmo,captured,2025-03-07 20:38:16,19.76,0.87,18.89
504,558,stripe,captured,2025-03-12 17:28:05,80.92,2.65,78.27
505,559,stripe,captured,2025-12-03 06:44:13,79.37,2.6,76.77
506,560,stripe,captured,2025-09-10 08:02:48,61.56,2.09,59.47
507,561,paypal,captured,2025-09-12 08:37:00,8.31,0.54,7.77
508,562,stripe,captured,2025-03-29 09:58:39,31.96,1.23,30.73
509,563,stripe,captured,2025-05-17 18:35:41,24.85,1.02,23.83
510,564,paypal,captured,2025-03-22 14:14:55,42.49,1.53,40.96
511,565,paypal,captured,2025-12-28 22:02:55,14.93,0.73,14.2
512,566,venmo,captured,2025-07-22 02:33:54,57.74,1.97,55.77
513,567,venmo,captured,2025-04-04 17:28:04,39.89,1.46,38.43
514,568,stripe,captured,2025-01-23 03:07:22,60.35,2.05,58.3
515,569,stripe,captured,2025-04-25 00:27:00,16.47,0.78,15.69
516,571,stripe,captured,2025-06-03 17:30:36,56.31,1.93,54.38
517,572,stripe,captured,2025-03-29 02:48:57,5.0,0.44,4.56
518,573,paypal,captured,2025-10-18 10:24:29,51.09,1.78,49.31
519,574,venmo,captured,2025-07-22 00:52:55,22.46,0.95,21.51
520,576,venmo,captured,2025-07-29 10:33:14,81.62,2.67,78.95
521,577,stripe,captured,2025-07-07 20:33:00,71.75,2.38,69.37
522,578,stripe,captured,2025-07-22 21:26:36,18.85,0.85,18.0
523,579,stripe,captured,2025-07-11 00:54:50,7.77,0.53,7.24
524,580,paypal,captured,2025-06-09 06:31:50,28.18,1.12,27.06
525,581,stripe,captured,2025-10-02 00:02:41,70.11,2.33,67.78
526,582,stripe,captured,2025-09-11 23:36:26,85.76,2.79,82.97
527,583,stripe,captured,2025-12-05 12:45:21,5.62,0.46,5.16
528,584,venmo,captured,2025-07-01 17:57:42,48.33,1.7,46.63
529,585,stripe,captured,2025-01-12 05:17:45,43.36,1.56,41.8
530,586,paypal,captured,2025-08-01 22:25:47,55.57,1.91,53.66
531,587,venmo,captured,2025-07-15 07:34:17,30.28,1.18,29.1
532,588,paypal,captured,2025-04-06 16:55:47,7.27,0.51,6.76
533,589,stripe,captured,2025-03-16 01:56:05,20.77,0.9,19.87
534,590,stripe,captured,2025-05-16 17:43:36,14.36,0.72,13.64
535,592,stripe,captured,2025-03-19 13:03:54,56.09,1.93,54.16
536,594,stripe,captured,2025-04-03 19:11:42,41.06,1.49,39.57
537,595,stripe,captured,2025-07-14 03:38:14,69.75,2.32,67.43
538,596,venmo,captured,2025-09-27 01:24:29,7.54,0.52,7.02
539,597,stripe,captured,2025-04-14 23:42:40,108.06,3.43,104.63
540,598,stripe,captured,2025-06-20 05:15:05,125.11,3.93,121.18
541,599,stripe,captured,2025-04-08 12:55:54,7.24,0.51,6.73
542,600,stripe,captured,2025-12-18 08:46:25,52.15,1.81,50.34
543,601,paypal,captured,2025-04-12 02:52:12,147.16,4.57,142.59
544,602,venmo,captured,2025-07-19 12:35:52,9.8,0.58,9.22
545,603,stripe,captured,2025-06-14 01:29:16,11.73,0.64,11.09
546,604,stripe,captured,2025-06-07 20:02:12,57.45,1.97,55.48
547,605,stripe,captured,2025-05-18 17:28:35,43.24,1.55,41.69
548,606,stripe,captured,2025-02-14 23:42:14,35.68,1.33,34.35
549,607,paypal,captured,2025-06-01 14:32:52,24.53,1.01,23.52
550,608,stripe,captured,2025-11-13 08:18:40,33.93,1.28,32.65
551,610,venmo,captured,2025-06-26 12:20:39,11.48,0.63,10.85
552,611,paypal,refunded,2025-04-01 17:27:43,27.4,1.09,26.31
553,612,venmo,refunded,2025-11-29 12:01:35,5.54,0.46,5.08
554,613,stripe,captured,2025-08-24 10:49:54,26.78,1.08,25.7
555,614,venmo,captured,2025-10-18 17:36:25,29.56,1.16,28.4
556,615,paypal,captured,2025-07-25 12:20:18,16.61,0.78,15.83
557,616,stripe,captured,2025-07-20 13:08:50,17.41,0.8,16.61
558,617,venmo,captured,2025-09-01 13:19:34,12.98,0.68,12.3
559,618,stripe,captured,2025-12-17 02:56:17,20.34,0.89,19.45
560,619,paypal,captured,2025-04-17 08:42:27,39.97,1.46,38.51
561,621,stripe,captured,2025-05-03 18:17:59,68.01,2.27,65.74
562,622,stripe,captured,2025-03-16 14:58:23,26.43,1.07,25.36
563,623,paypal,captured,2025-08-10 15:11:48,43.19,1.55,41.64
564,624,stripe,refunded,2025-02-11 13:49:11,9.38,0.57,8.81
565,625,stripe,captured,2025-03-01 14:11:15,35.39,1.33,34.06
566,626,stripe,captured,2025-05-03 10:10:39,25.07,1.03,24.04
567,627,stripe,captured,2025-01-04 01:52:41,44.68,1.6,43.08
568,628,stripe,captured,2025-09-04 01:41:53,23.91,0.99,22.92
569,629,paypal,captured,2025-01-25 03:28:13,22.18,0.94,21.24
570,630,paypal,captured,2025-02-14 20:39:01,15.51,0.75,14.76
571,631,stripe,captured,2025-12-28 16:41:29,67.09,2.25,64.84
572,632,stripe,captured,2025-04-25 00:51:24,18.35,0.83,17.52
573,633,stripe,captured,2025-12-03 17:57:41,133.16,4.16,129.0
574,634,stripe,refunded,2025-06-21 02:01:31,10.49,0.6,9.89
575,635,stripe,captured,2025-11-12 06:04:14,76.48,2.52,73.96
576,636,stripe,refunded,2025-06-11 09:43:07,5.25,0.45,4.8
577,637,stripe,captured,2025-06-10 22:35:23,26.17,1.06,25.11
578,638,stripe,captured,2025-12-09 20:50:37,18.72,0.84,17.88
579,639,stripe,captured,2025-01-13 14:54:14,42.59,1.54,41.05
580,640,stripe,captured,2025-07-27 06:12:58,57.59,1.97,55.62
581,641,stripe,captured,2025-04-13 08:36:29,140.8,4.38,136.42
582,642,stripe,captured,2025-08-03 11:40:19,19.58,0.87,18.71
583,643,stripe,captured,2025-11-22 09:26:04,16.62,0.78,15.84
584,644,stripe,captured,2025-11-12 05:59:35,60.69,2.06,58.63
585,645,venmo,captured,2025-09-14 10:14:47,26.88,1.08,25.8
586,646,paypal,captured,2025-03-19 22:08:58,18.03,0.82,17.21
587,647,stripe,captured,2025-04-12 02:12:06,20.98,0.91,20.07
588,648,stripe,captured,2025-03-22 06:04:50,16.97,0.79,16.18
589,649,venmo,captured,2025-03-14 13:14:53,7.88,0.53,7.35
590,650,stripe,captured,2025-01-22 01:00:34,104.63,3.33,101.3
591,651,stripe,captured,2025-01-19 23:10:41,44.29,1.58,42.71
592,652,stripe,captured,2025-01-20 18:31:08,8.26,0.54,7.72
593,653,stripe,captured,2025-11-09 10:13:10,99.46,3.18,96.28
594,654,venmo,captured,2025-10-15 03:14:05,34.53,1.3,33.23
595,655,stripe,captured,2025-07-31 08:17:41,25.3,1.03,24.27
596,656,venmo,captured,2025-03-21 10:43:39,45.78,1.63,44.15
597,657,stripe,captured,2025-01-02 16:07:50,21.15,0.91,20.24
598,658,stripe,refunded,2025-10-06 01:07:29,10.46,0.6,9.86
599,659,stripe,captured,2025-04-14 10:50:59,19.47,0.86,18.61
600,660,stripe,captured,2025-04-30 16:12:16,28.26,1.12,27.14
601,663,stripe,captured,2025-02-26 08:18:44,83.4,2.72,80.68
602,664,stripe,captured,2025-01-02 06:50:01,22.37,0.95,21.42
603,665,stripe,refunded,2025-06-12 02:50:41,5.0,0.44,4.56
604,666,stripe,captured,2025-04-08 19:30:10,26.23,1.06,25.17
605,668,stripe,captured,2025-06-26 15:59:16,25.24,1.03,24.21
606,669,paypal,captured,2025-11-26 07:30:47,24.98,1.02,23.96
607,670,paypal,captured,2025-11-30 03:42:00,15.04,0.74,14.3
608,671,stripe,captured,2025-06-09 13:52:01,10.04,0.59,9.45
609,672,stripe,captured,2025-10-23 09:53:31,30.26,1.18,29.08
610,673,stripe,refunded,2025-02-10 02:25:06,16.21,0.77,15.44
611,674,stripe,captured,2025-11-19 04:29:03,120.91,3.81,117.1
612,675,venmo,captured,2025-04-08 11:39:47,36.49,1.36,35.13
613,676,paypal,captured,2025-08-09 16:08:54,16.66,0.78,15.88
614,677,stripe,captured,2025-03-19 23:55:09,20.51,0.89,19.62
615,678,stripe,captured,2025-08-01 14:57:41,26.54,1.07,25.47
616,679,stripe,captured,2025-03-17 01:33:00,32.41,1.24,31.17
617,680,stripe,captured,2025-12-29 00:10:45,49.06,1.72,47.34
618,681,stripe,captured,2025-12-07 16:24:41,74.88,2.47,72.41
619,682,stripe,captured,2025-11-02 03:44:54,28.31,1.12,27.19
620,683,stripe,captured,2025-03-18 15:42:08,43.13,1.55,41.58
621,684,stripe,refunded,2025-03-01 21:24:23,42.15,1.52,40.63
622,685,stripe,captured,2025-01-11 19:38:48,32.43,1.24,31.19
623,686,stripe,captured,2025-04-21 08:06:11,25.38,1.04,24.34
624,687,stripe,captured,2025-08-01 09:18:34,33.56,1.27,32.29
625,688,stripe,captured,2025-11-11 14:19:29,17.77,0.82,16.95
626,689,stripe,captured,2025-10-08 01:41:41,12.09,0.65,11.44
627,690,stripe,captured,2025-03-26 10:55:59,95.13,3.06,92.07
628,691,stripe,captured,2025-09-06 19:55:46,35.61,1.33,34.28
629,692,stripe,captured,2025-08-08 09:51:36,37.28,1.38,35.9
630,693,stripe,captured,2025-05-29 17:30:15,25.2,1.03,24.17
631,694,venmo,captured,2025-12-21 03:07:08,44.64,1.59,43.05
632,695,stripe,captured,2025-07-29 06:44:54,25.95,1.05,24.9
633,696,paypal,captured,2025-06-21 23:58:18,8.9,0.56,8.34
634,697,stripe,captured,2025-10-14 13:05:42,19.54,0.87,18.67
635,698,stripe,captured,2025-07-22 20:32:54,48.33,1.7,46.63
636,701,stripe,captured,2025-08-08 21:27:15,23.7,0.99,22.71
637,702,stripe,captured,2025-08-04 03:31:48,7.5,0.52,6.98
638,703,stripe,captured,2025-10-10 04:04:18,23.41,0.98,22.43
639,704,stripe,refunded,2025-08-21 22:34:58,77.35,2.54,74.81
640,705,stripe,captured,2025-08-22 00:38:57,10.83,0.61,10.22
641,706,stripe,captured,2025-05-07 12:13:01,50.32,1.76,48.56
642,707,venmo,captured,2025-01-13 19:17:40,118.14,3.73,114.41
643,708,stripe,captured,2025-12-28 03:35:23,82.96,2.71,80.25
644,709,paypal,refunded,2025-08-24 09:34:57,24.98,1.02,23.96
645,710,stripe,captured,2025-07-03 16:51:21,14.41,0.72,13.69
646,711,stripe,captured,2025-12-25 13:18:43,34.46,1.3,33.16
647,712,stripe,captured,2025-11-05 20:10:17,34.85,1.31,33.54
648,713,venmo,captured,2025-07-24 14:54:51,62.63,2.12,60.51
649,714,paypal,captured,2025-01-27 14:21:04,31.22,1.21,30.01
650,715,stripe,captured,2025-10-25 23:21:37,41.35,1.5,39.85
651,716,stripe,refunded,2025-07-16 02:24:26,14.48,0.72,13.76
652,717,stripe,captured,2025-06-07 04:45:52,54.15,1.87,52.28
653,718,stripe,captured,2025-07-24 14:24:49,10.8,0.61,10.19
654,720,stripe,captured,2025-02-08 07:50:56,48.46,1.71,46.75
655,721,stripe,captured,2025-02-02 23:36:53,84.16,2.74,81.42
656,722,stripe,captured,2025-07-31 15:31:46,51.78,1.8,49.98
657,723,stripe,captured,2025-11-05 22:02:09,29.2,1.15,28.05
658,724,stripe,captured,2025-07-06 12:02:25,29.41,1.15,28.26
659,725,stripe,refunded,2025-08-20 13:14:11,14.49,0.72,13.77
660,726,stripe,captured,2025-11-03 06:08:56,22.3,0.95,21.35
661,727,paypal,captured,2025-01-28 07:21:38,6.47,0.49,5.98
662,728,stripe,captured,2025-08-31 13:03:39,112.98,3.58,109.4
663,729,paypal,captured,2025-08-22 22:40:53,176.44,5.42,171.02
664,730,stripe,captured,2025-04-13 06:05:03,6.33,0.48,5.85
665,731,paypal,captured,2025-06-15 08:46:51,9.51,0.58,8.93
666,732,venmo,refunded,2025-01-24 07:36:42,89.11,2.88,86.23
667,733,stripe,captured,2025-02-11 05:56:25,15.99,0.76,15.23
668,734,stripe,captured,2025-01-27 22:56:50,90.75,2.93,87.82
669,735,stripe,captured,2025-10-25 11:10:33,54.77,1.89,52.88
670,736,stripe,captured,2025-04-25 08:31:16,23.18,0.97,22.21
671,737,stripe,captured,2025-11-03 15:56:08,63.8,2.15,61.65
672,738,venmo,captured,2025-09-16 21:45:06,29.1,1.14,27.96
673,739,paypal,captured,2025-03-02 03:22:31,28.7,1.13,27.57
674,740,stripe,captured,2025-05-12 11:24:53,45.74,1.63,44.11
675,741,paypal,captured,2025-01-22 13:13:17,56.47,1.94,54.53
676,742,paypal,captured,2025-12-03 19:27:39,66.81,2.24,64.57
677,743,stripe,captured,2025-01-06 04:18:15,197.17,6.02,191.15
678,744,stripe,captured,2025-03-06 22:09:37,40.11,1.46,38.65
679,745,stripe,captured,2025-02-24 08:11:20,84.29,2.74,81.55
680,746,stripe,captured,2025-05-19 21:04:45,82.44,2.69,79.75
681,747,stripe,captured,2025-07-22 23:45:04,51.83,1.8,50.03
682,748,stripe,captured,2025-06-04 15:01:07,19.65,0.87,18.78
683,749,stripe,captured,2025-02-15 06:53:25,72.06,2.39,69.67
684,750,stripe,captured,2025-09-15 09:20:26,42.81,1.54,41.27
685,751,stripe,captured,2025-08-30 01:05:55,10.69,0.61,10.08
686,752,stripe,captured,2025-08-26 13:04:12,67.42,2.26,65.16
687,753,paypal,captured,2025-01-14 21:37:46,8.16,0.54,7.62
688,754,stripe,captured,2025-11-19 23:45:50,50.3,1.76,48.54
689,755,stripe,refunded,2025-05-06 23:10:41,19.27,0.86,18.41
690,756,venmo,captured,2025-07-14 23:54:58,34.14,1.29,32.85
691,757,stripe,captured,2025-01-05 16:08:50,9.82,0.58,9.24
692,758,venmo,captured,2025-10-15 20:02:13,16.79,0.79,16.0
693,760,stripe,captured,2025-09-26 10:41:56,26.53,1.07,25.46
694,761,stripe,captured,2025-07-09 16:07:41,18.62,0.84,17.78
695,763,stripe,captured,2025-09-06 15:25:49,43.89,1.57,42.32
696,764,stripe,captured,2025-10-10 23:37:35,20.96,0.91,20.05
697,765,stripe,captured,2025-02-25 21:02:34,30.91,1.2,29.71
698,766,paypal,captured,2025-10-24 18:41:55,45.84,1.63,44.21
699,767,stripe,captured,2025-04-01 04:57:16,5.0,0.44,4.56
700,768,venmo,captured,2025-06-22 17:45:35,42.68,1.54,41.14
701,769,venmo,captured,2025-09-30 16:54:04,17.93,0.82,17.11
702,770,stripe,captured,2025-09-06 20:46:27,5.0,0.44,4.56
703,771,paypal,captured,2025-07-31 19:50:32,21.9,0.94,20.96
704,772,venmo,captured,2025-07-30 21:31:02,13.38,0.69,12.69
705,773,venmo,captured,2025-09-13 20:25:03,20.59,0.9,19.69
706,775,stripe,captured,2025-10-18 00:15:40,59.17,2.02,57.15
707,776,stripe,captured,2025-10-11 11:27:23,84.07,2.74,81.33
708,777,stripe,captured,2025-12-13 14:59:51,88.28,2.86,85.42
709,778,paypal,captured,2025-05-22 14:26:59,13.08,0.68,12.4
710,779,stripe,captured,2025-09-10 07:28:10,78.88,2.59,76.29
711,780,stripe,captured,2025-10-18 08:14:54,11.26,0.63,10.63
712,781,stripe,captured,2025-11-09 07:04:50,69.86,2.33,67.53
713,782,stripe,captured,2025-08-25 19:25:51,47.32,1.67,45.65
714,783,stripe,captured,2025-10-10 10:41:04,34.35,1.3,33.05
715,784,stripe,captured,2025-11-16 02:41:12,14.75,0.73,14.02
716,785,stripe,captured,2025-02-28 16:26:32,78.1,2.56,75.54
717,786,paypal,captured,2025-05-02 18:15:29,13.38,0.69,12.69
718,787,stripe,captured,2025-03-03 00:29:55,29.43,1.15,28.28
719,788,stripe,captured,2025-07-04 15:45:32,31.64,1.22,30.42
720,789,stripe,captured,2025-07-23 07:51:31,7.7,0.52,7.18
721,790,stripe,captured,2025-07-07 23:53:31,33.76,1.28,32.48
722,791,stripe,captured,2025-04-05 14:49:36,12.47,0.66,11.81
723,793,paypal,captured,2025-02-25 12:16:17,260.63,7.86,252.77
724,794,stripe,captured,2025-06-26 08:48:45,16.66,0.78,15.88
725,796,paypal,captured,2025-01-31 08:14:31,34.23,1.29,32.94
726,797,venmo,captured,2025-06-10 22:37:57,5.76,0.47,5.29
727,798,stripe,captured,2025-03-27 05:16:32,111.58,3.54,108.04
728,799,stripe,captured,2025-03-26 18:20:38,23.22,0.97,22.25
729,800,stripe,captured,2025-05-31 19:24:26,21.76,0.93,20.83
730,801,stripe,captured,2025-11-05 16:32:46,52.03,1.81,50.22
731,802,venmo,captured,2025-12-30 12:26:14,32.07,1.23,30.84
732,803,venmo,captured,2025-05-01 01:26:45,34.18,1.29,32.89
733,804,stripe,captured,2025-09-21 18:19:09,58.84,2.01,56.83
734,805,stripe,captured,2025-04-15 03:01:46,27.11,1.09,26.02
735,806,stripe,captured,2025-02-05 02:17:43,12.2,0.65,11.55
736,807,stripe,captured,2025-01-02 17:34:19,79.77,2.61,77.16
737,808,stripe,captured,2025-01-18 05:47:32,18.76,0.84,17.92
738,809,stripe,captured,2025-04-05 03:52:33,19.6,0.87,18.73
739,810,stripe,captured,2025-07-20 19:12:19,36.04,1.35,34.69
740,811,stripe,captured,2025-10-14 19:28:10,10.54,0.61,9.93
741,812,stripe,captured,2025-02-17 08:01:17,36.29,1.35,34.94
742,813,stripe,captured,2025-08-03 06:29:32,63.95,2.15,61.8
743,814,stripe,captured,2025-05-24 04:27:51,106.05,3.38,102.67
744,815,stripe,captured,2025-04-24 23:15:55,54.17,1.87,52.3
745,816,stripe,captured,2025-08-19 15:41:08,70.7,2.35,68.35
746,817,stripe,captured,2025-11-21 13:10:32,17.96,0.82,17.14
