donation_id,user_id,campaign_id,amount,status,created_at,is_recurring
428,1365.0,154.0,21.75,completed,2025-11-30 03:37:28,False
429,711.0,182.0,26.81,completed,2025-04-18 07:42:29,False
430,1648.0,15.0,85.95,completed,2025-08-17 03:12:24,False
431,89.0,29.0,7.85,completed,2025-12-19 15:08:18,False
432,1664.0,228.0,67.6,completed,2025-01-21 14:54:17,False
433,1254.0,74.0,26.97,completed,2025-05-19 20:05:32,True
434,1042.0,28.0,20.73,completed,2025-08-21 05:28:50,False
435,1825.0,59.0,23.52,completed,2025-08-12 05:50:01,False
436,673.0,243.0,30.24,completed,2025-06-07 18:17:16,False
437,864.0,73.0,62.97,refunded,2025-07-27 20:23:34,False
438,890.0,149.0,34.48,completed,2025-06-24 00:25:50,True
439,1305.0,250.0,20.22,completed,2025-01-28 20:30:14,False
440,1934.0,10.0,52.07,completed,2025-09-01 16:48:35,False
441,422.0,132.0,27.75,completed,2025-11-04 11:05:14,False
442,1702.0,246.0,45.68,completed,2025-07-13 06:11:42,False
443,1796.0,62.0,37.23,completed,2025-10-03 17:50:53,False
444,876.0,132.0,12.81,refunded,2025-10-22 06:30:31,False
445,702.0,127.0,0.0,failed,2025-10-08 00:17:33,False
446,338.0,6.0,8.04,completed,2025-01-28 23:36:01,False
447,266.0,218.0,27.66,completed,2025-10-04 02:35:12,False
448,803.0,232.0,13.36,completed,2025-02-18 01:55:12,False
449,1379.0,80.0,6.18,completed,2025-01-08 09:42:39,False
450,360.0,72.0,36.49,completed,2025-02-23 23:36:17,True
451,1014.0,220.0,58.35,completed,2025-05-25 16:21:30,False
452,1815.0,16.0,29.22,completed,2025-09-03 09:48:05,False
453,217.0,38.0,83.73,completed,2025-07-24 19:14:47,False
454,321.0,177.0,29.98,completed,2025-03-25 23:54:58,True
455,850.0,189.0,0.0,failed,2025-04-09 11:21:15,False
456,719.0,65.0,15.27,completed,2025-01-20 17:15:49,False
457,1689.0,126.0,47.74,completed,2025-04-28 06:28:07,False
458,992.0,83.0,46.06,completed,2025-09-02 06:44:08,False
459,1717.0,178.0,21.45,completed,2025-09-29 13:52:47,False
460,1236.0,17.0,10.74,completed,2025-03-18 21:18:31,True
461,1809.0,113.0,9.07,completed,2025-09-09 00:32:38,False
462,953.0,156.0,67.09,completed,2025-06-17 08:37:39,True
463,1227.0,172.0,11.79,completed,2025-10-11 23:57:54,False
464,717.0,140.0,101.3,completed,2025-09-15 20:21:10,False
465,985.0,70.0,16.0,completed,2025-02-25 18:48:32,False
466,1940.0,71.0,23.6,completed,2025-10-04 04:54:46,True
467,896.0,200.0,0.0,failed,2025-10-29 15:53:09,False
468,1177.0,131.0,20.56,completed,2025-06-05 07:46:10,True
469,1706.0,49.0,13.86,completed,2025-05-12 03:04:29,True
470,1453.0,21.0,22.84,completed,2025-02-27 09:35:46,False
471,1777.0,136.0,0.0,failed,2025-12-14 01:38:41,False
472,287.0,64.0,23.91,completed,2025-08-26 12:56:48,False
473,757.0,220.0,31.75,completed,2025-01-21 22:41:51,True
474,1345.0,187.0,66.35,completed,2025-02-10 17:14:02,False
475,1460.0,158.0,45.05,completed,2025-02-04 20:04:04,True
476,1616.0,32.0,33.67,completed,2025-04-13 11:45:00,False
477,496.0,203.0,167.33,refunded,2025-08-25 22:55:34,False
478,1628.0,20.0,48.43,completed,2025-04-13 07:48:38,False
479,1173.0,242.0,94.45,completed,2025-03-03 09:27:01,False
480,542.0,16.0,61.12,completed,2025-09-26 04:56:42,False
481,635.0,153.0,91.57,completed,2025-06-09 12:48:14,False
482,1923.0,60.0,0.0,failed,2025-09-06 04:00:53,False
483,1506.0,173.0,58.41,completed,2025-11-28 22:28:26,False
484,1350.0,137.0,48.8,completed,2025-08-06 02:42:14,False
485,939.0,179.0,98.36,completed,2025-10-29 02:23:42,True
486,1053.0,103.0,18.75,completed,2025-03-28 04:41:19,False
487,1283.0,61.0,16.66,completed,2025-08-07 10:46:31,False
488,698.0,241.0,8.36,completed,2025-12-21 10:22:08,False
489,1953.0,168.0,45.58,completed,2025-09-29 17:11:50,False
490,75.0,104.0,75.91,completed,2025-06-01 14:01:37,False
491,1581.0,61.0,13.04,completed,2025-07-12 09:20:26,False
492,1605.0,195.0,16.78,completed,2025-09-15 18:11:10,False
493,498.0,208.0,94.9,completed,2025-07-24 15:43:16,True
494,1440.0,76.0,52.22,completed,2025-09-11 16:31:02,False
495,1903.0,15.0,50.43,completed,2025-11-26 18:03:34,False
496,722.0,181.0,41.76,refunded,2025-06-08 14:02:32,False
497,1775.0,132.0,25.29,completed,2025-04-17 22:36:36,False
498,1364.0,151.0,0.0,failed,2025-10-09 08:40:05,False
499,308.0,155.0,0.0,failed,2025-01-04 07:29:33,False
500,704.0,103.0,164.9,completed,2025-12-08 22:24:11,False
501,884.0,235.0,38.07,completed,2025-06-04 10:37:35,False
502,1639.0,248.0,12.0,completed,2025-05-19 17:06:18,False
503,1265.0,165.0,25.53,completed,2025-04-23 03:06:29,False
504,253.0,205.0,64.07,completed,2025-01-19 10:00:48,True
505,936.0,171.0,70.47,completed,2025-07-31 05:11:37,True
506,1244.0,165.0,104.17,completed,2025-07-03 22:38:39,False
507,397.0,232.0,69.99,completed,2025-04-16 17:02:07,False
508,986.0,213.0,6.06,completed,2025-02-11 17:51:10,False
509,1360.0,157.0,36.0,completed,2025-01-03 19:57:45,False
510,1753.0,157.0,9.45,completed,2025-05-09 03:53:50,False
511,1738.0,177.0,49.78,completed,2025-10-13 01:29:26,False
512,1053.0,75.0,53.83,completed,2025-10-21 05:19:15,False
513,494.0,179.0,15.54,completed,2025-07-22 12:33:07,True
514,959.0,178.0,0.0,failed,2025-05-26 15:48:47,False
515,1748.0,28.0,17.91,completed,2025-05-29 03:54:34,False
516,1526.0,74.0,57.78,completed,2025-02-06 09:36:21,False
517,1178.0,133.0,28.13,completed,2025-01-17 02:53:22,False
518,992.0,125.0,17.92,completed,2025-09-13 11:39:57,False
519,1255.0,56.0,56.16,completed,2025-02-03 02:15:57,False
520,102.0,64.0,0.0,failed,2025-10-08 15:39:10,False
521,827.0,127.0,57.67,completed,2025-01-26 20:47:05,False
522,177.0,121.0,8.73,refunded,2025-06-24 22:59:38,False
523,1717.0,89.0,18.83,completed,2025-03-02 03:18:23,False
524,984.0,225.0,51.61,completed,2025-06-15 23:00:26,False
525,927.0,17.0,7.93,completed,2025-07-03 09:55:47,False
526,232.0,241.0,0.0,failed,2025-03-03 16:31:05,False
527,12.0,225.0,16.66,completed,2025-11-06 16:11:59,True
528,1210.0,217.0,55.63,completed,2025-03-30 13:35:19,False
529,761.0,97.0,30.24,completed,2025-03-13 13:57:40,False
530,932.0,55.0,44.95,completed,2025-01-02 07:59:56,False
531,266.0,246.0,13.64,completed,2025-07-18 14:58:47,False
532,1926.0,137.0,0.0,failed,2025-10-17 08:03:52,False
533,1159.0,219.0,91.24,completed,2025-03-04 17:29:07,False
534,757.0,217.0,42.09,completed,2025-03-26 04:05:04,True
535,1055.0,196.0,12.68,completed,2025-07-31 17:15:21,False
536,1883.0,201.0,6.16,completed,2025-06-04 17:08:06,False
537,456.0,110.0,9.72,completed,2025-12-27 17:25:00,False
538,259.0,207.0,12.87,completed,2025-11-12 17:01:10,False
539,1128.0,16.0,10.85,completed,2025-09-11 05:53:35,False
540,431.0,144.0,29.17,completed,2025-03-10 08:57:24,False
541,1406.0,13.0,0.0,failed,2025-08-19 01:20:16,False
542,469.0,78.0,27.88,refunded,2025-11-25 20:28:46,False
543,1537.0,214.0,20.82,completed,2025-04-24 05:18:42,False
544,1965.0,85.0,39.44,completed,2025-02-20 07:42:08,True
545,1974.0,73.0,0.0,failed,2025-12-09 19:47:02,False
546,1970.0,191.0,7.61,completed,2025-09-14 04:40:52,False
547,1231.0,119.0,35.24,completed,2025-01-15 05:51:55,False
548,647.0,169.0,0.0,failed,2025-05-04 21:07:15,False
549,447.0,181.0,78.48,completed,2025-10-11 23:01:17,False
550,783.0,68.0,62.62,completed,2025-07-07 12:17:26,False
551,1113.0,74.0,19.15,completed,2025-04-25 01:15:04,False
552,195.0,99.0,25.19,completed,2025-04-06 00:18:39,False
553,1438.0,117.0,30.82,completed,2025-12-06 21:51:01,False
554,1146.0,137.0,35.55,completed,2025-11-12 12:05:33,False
555,462.0,179.0,99.03,completed,2025-11-14 18:56:37,False
556,1140.0,176.0,28.42,completed,2025-07-10 07:02:01,False
557,196.0,208.0,19.76,completed,2025-03-07 20:38:16,False
558,36.0,177.0,80.92,completed,2025-03-12 17:28:05,True
559,67.0,146.0,79.37,completed,2025-12-03 06:44:13,False
560,645.0,138.0,61.56,completed,2025-09-10 08:02:48,False
561,1305.0,213.0,8.31,completed,2025-09-12 08:37:00,False
562,1503.0,115.0,31.96,completed,2025-03-29 09:58:39,False
563,1035.0,54.0,24.85,completed,2025-05-17 18:35:41,False
564,1992.0,79.0,42.49,completed,2025-03-22 14:14:55,False
565,1754.0,15.0,14.93,completed,2025-12-28 22:02:55,False
566,322.0,139.0,57.74,completed,2025-07-22 02:33:54,False
567,1692.0,168.0,39.89,completed,2025-04-04 17:28:04,False
568,240.0,118.0,60.35,completed,2025-01-23 03:07:22,False
569,1017.0,112.0,16.47,completed,2025-04-25 00:27:00,False
570,1084.0,106.0,0.0,failed,2025-08-21 23:14:22,False
571,650.0,105.0,56.31,completed,2025-06-03 17:30:36,False
572,562.0,47.0,5.0,completed,2025-03-29 02:48:57,False
573,1703.0,118.0,51.09,completed,2025-10-18 10:24:29,False
574,165.0,126.0,22.46,completed,2025-07-22 00:52:55,True
575,831.0,229.0,0.0,failed,2025-05-06 18:47:27,False
576,189.0,148.0,81.62,completed,2025-07-29 10:33:14,False
577,1511.0,98.0,71.75,completed,2025-07-07 20:33:00,False
578,92.0,150.0,18.85,completed,2025-07-22 21:26:36,False
579,1830.0,48.0,7.77,completed,2025-07-11 00:54:50,False
580,1912.0,82.0,28.18,completed,2025-06-09 06:31:50,False
581,289.0,16.0,70.11,completed,2025-10-02 00:02:41,False
582,1533.0,133.0,85.76,completed,2025-09-11 23:36:26,False
583,1099.0,193.0,5.62,completed,2025-12-05 12:45:21,True
584,1581.0,211.0,48.33,completed,2025-07-01 17:57:42,True
585,1452.0,74.0,43.36,completed,2025-01-12 05:17:45,False
586,1409.0,21.0,55.57,completed,2025-08-01 22:25:47,False
587,1077.0,61.0,30.28,completed,2025-07-15 07:34:17,False
588,175.0,205.0,7.27,completed,2025-04-06 16:55:47,True
589,1697.0,183.0,20.77,completed,2025-03-16 01:56:05,False
590,1603.0,24.0,14.36,completed,2025-05-16 17:43:36,False
591,474.0,23.0,0.0,failed,2025-05-16 09:28:25,False
592,1935.0,87.0,56.09,completed,2025-03-19 13:03:54,False
593,1385.0,139.0,0.0,failed,2025-04-10 10:27:31,False
594,270.0,175.0,41.06,completed,2025-04-03 19:11:42,False
595,407.0,2.0,69.75,completed,2025-07-14 03:38:14,False
596,1148.0,198.0,7.54,completed,2025-09-27 01:24:29,False
597,694.0,53.0,108.06,completed,2025-04-14 23:42:40,False
598,376.0,139.0,125.11,completed,2025-06-20 05:15:05,True
599,1416.0,15.0,7.24,completed,2025-04-08 12:55:54,False
600,182.0,201.0,52.15,completed,2025-12-18 08:46:25,False
601,36.0,140.0,147.16,completed,2025-04-12 02:52:12,False
602,1236.0,122.0,9.8,completed,2025-07-19 12:35:52,False
603,1920.0,123.0,11.73,completed,2025-06-14 01:29:16,True
604,1972.0,164.0,57.45,completed,2025-06-07 20:02:12,False
605,134.0,92.0,43.24,completed,2025-05-18 17:28:35,True
606,865.0,23.0,35.68,completed,2025-02-14 23:42:14,False
607,924.0,155.0,24.53,completed,2025-06-01 14:32:52,False
608,690.0,88.0,33.93,completed,2025-11-13 08:18:40,False
609,1702.0,142.0,0.0,failed,2025-02-07 06:25:44,False
610,1950.0,182.0,11.48,completed,2025-06-26 12:20:39,False
611,491.0,99.0,27.4,refunded,2025-04-01 17:27:43,False
612,1873.0,27.0,5.54,refunded,2025-11-29 12:01:35,False
613,841.0,21.0,26.78,completed,2025-08-24 10:49:54,False
614,988.0,49.0,29.56,completed,2025-10-18 17:36:25,False
615,1462.0,190.0,16.61,completed,2025-07-25 12:20:18,False
616,839.0,205.0,17.41,completed,2025-07-20 13:08:50,False
617,1070.0,200.0,12.98,completed,2025-09-01 13:19:34,True
618,668.0,44.0,20.34,completed,2025-12-17 02:56:17,True
619,1425.0,236.0,39.97,completed,2025-04-17 08:42:27,False
620,1512.0,44.0,0.0,failed,2025-07-04 14:46:55,False
621,1020.0,128.0,68.01,completed,2025-05-03 18:17:59,True
622,432.0,226.0,26.43,completed,2025-03-16 14:58:23,False
623,1452.0,189.0,43.19,completed,2025-08-10 15:11:48,False
624,748.0,170.0,9.38,refunded,2025-02-11 13:49:11,False
625,828.0,23.0,35.39,completed,2025-03-01 14:11:15,False
626,1596.0,201.0,25.07,completed,2025-05-03 10:10:39,True
627,517.0,129.0,44.68,completed,2025-01-04 01:52:41,True
628,1989.0,125.0,23.91,completed,2025-09-04 01:41:53,False
629,462.0,36.0,22.18,completed,2025-01-25 03:28:13,False
630,966.0,55.0,15.51,completed,2025-02-14 20:39:01,False
631,1927.0,110.0,67.09,completed,2025-12-28 16:41:29,False
632,181.0,16.0,18.35,completed,2025-04-25 00:51:24,False
633,145.0,89.0,133.16,completed,2025-12-03 17:57:41,False
634,1851.0,18.0,10.49,refunded,2025-06-21 02:01:31,False
635,1289.0,226.0,76.48,completed,2025-11-12 06:04:14,False
636,735.0,38.0,5.25,refunded,2025-06-11 09:43:07,True
637,406.0,195.0,26.17,completed,2025-06-10 22:35:23,False
638,813.0,20.0,18.72,completed,2025-12-09 20:50:37,False
639,969.0,19.0,42.59,completed,2025-01-13 14:54:14,False
640,955.0,13.0,57.59,completed,2025-07-27 06:12:58,False
641,1872.0,17.0,140.8,completed,2025-04-13 08:36:29,False
642,484.0,206.0,19.58,completed,2025-08-03 11:40:19,False
643,482.0,30.0,16.62,completed,2025-11-22 09:26:04,False
644,1261.0,214.0,60.69,completed,2025-11-12 05:59:35,False
645,1549.0,43.0,26.88,completed,2025-09-14 10:14:47,False
646,339.0,48.0,18.03,completed,2025-03-19 22:08:58,False
647,268.0,43.0,20.98,completed,2025-04-12 02:12:06,False
648,1956.0,93.0,16.97,completed,2025-03-22 06:04:50,False
649,266.0,114.0,7.88,completed,2025-03-14 13:14:53,False
650,528.0,66.0,104.63,completed,2025-01-22 01:00:34,True
651,1116.0,119.0,44.29,completed,2025-01-19 23:10:41,False
652,1272.0,53.0,8.26,completed,2025-01-20 18:31:08,False
653,1043.0,72.0,99.46,completed,2025-11-09 10:13:10,False
654,872.0,78.0,34.53,completed,2025-10-15 03:14:05,False
655,1414.0,162.0,25.3,completed,2025-07-31 08:17:41,True
656,1412.0,205.0,45.78,completed,2025-03-21 10:43:39,False
657,926.0,74.0,21.15,completed,2025-01-02 16:07:50,False
658,1639.0,72.0,10.46,refunded,2025-10-06 01:07:29,False
659,1119.0,199.0,19.47,completed,2025-04-14 10:50:59,False
660,430.0,13.0,28.26,completed,2025-04-30 16:12:16,True
661,795.0,218.0,0.0,failed,2025-03-27 13:24:17,False
662,941.0,184.0,0.0,failed,2025-04-04 03:43:34,False
663,1749.0,59.0,83.4,completed,2025-02-26 08:18:44,False
664,1061.0,32.0,22.37,completed,2025-01-02 06:50:01,True
665,1417.0,83.0,5.0,refunded,2025-06-12 02:50:41,True
666,1597.0,120.0,26.23,completed,2025-04-08 19:30:10,False
667,1315.0,207.0,0.0,failed,2025-04-24 10:17:13,False
668,1898.0,54.0,25.24,completed,2025-06-26 15:59:16,False
669,303.0,2.0,24.98,completed,2025-11-26 07:30:47,False
670,1780.0,118.0,15.04,completed,2025-11-30 03:42:00,False
671,1941.0,37.0,10.04,completed,2025-06-09 13:52:01,False
672,401.0,211.0,30.26,completed,2025-10-23 09:53:31,True
673,823.0,97.0,16.21,refunded,2025-02-10 02:25:06,False
674,344.0,103.0,120.91,completed,2025-11-19 04:29:03,False
675,863.0,114.0,36.49,completed,2025-04-08 11:39:47,False
676,518.0,161.0,16.66,completed,2025-08-09 16:08:54,False
677,1401.0,1.0,20.51,completed,2025-03-19 23:55:09,False
678,1955.0,128.0,26.54,completed,2025-08-01 14:57:41,False
679,1842.0,103.0,32.41,completed,2025-03-17 01:33:00,False
680,165.0,156.0,49.06,completed,2025-12-29 00:10:45,False
681,1037.0,145.0,74.88,completed,2025-12-07 16:24:41,False
682,25.0,57.0,28.31,completed,2025-11-02 03:44:54,True
683,1760.0,70.0,43.13,completed,2025-03-18 15:42:08,False
684,1147.0,180.0,42.15,refunded,2025-03-01 21:24:23,False
685,129.0,44.0,32.43,completed,2025-01-11 19:38:48,False
686,817.0,212.0,25.38,completed,2025-04-21 08:06:11,False
687,1658.0,175.0,33.56,completed,2025-08-01 09:18:34,False
688,1571.0,141.0,17.77,completed,2025-11-11 14:19:29,False
689,1018.0,76.0,12.09,completed,2025-10-08 01:41:41,True
690,595.0,158.0,95.13,completed,2025-03-26 10:55:59,False
691,1333.0,85.0,35.61,completed,2025-09-06 19:55:46,False
692,436.0,66.0,37.28,completed,2025-08-08 09:51:36,False
693,182.0,53.0,25.2,completed,2025-05-29 17:30:15,False
694,1612.0,18.0,44.64,completed,2025-12-21 03:07:08,False
695,616.0,28.0,25.95,completed,2025-07-29 06:44:54,False
696,744.0,132.0,8.9,completed,2025-06-21 23:58:18,False
697,1839.0,42.0,19.54,completed,2025-10-14 13:05:42,False
698,43.0,235.0,48.33,completed,2025-07-22 20:32:54,False
699,404.0,126.0,0.0,failed,2025-11-01 14:39:48,False
700,1953.0,117.0,0.0,failed,2025-05-24 23:39:19,False
701,605.0,134.0,23.7,completed,2025-08-08 21:27:15,False
702,656.0,102.0,7.5,completed,2025-08-04 03:31:48,False
703,1790.0,137.0,23.41,completed,2025-10-10 04:04:18,False
704,1614.0,148.0,77.35,refunded,2025-08-21 22:34:58,False
705,263.0,237.0,10.83,completed,2025-08-22 00:38:57,True
706,70.0,222.0,50.32,completed,2025-05-07 12:13:01,False
707,661.0,229.0,118.14,completed,2025-01-13 19:17:40,False
708,1316.0,38.0,82.96,completed,2025-12-28 03:35:23,True
709,1238.0,196.0,24.98,refunded,2025-08-24 09:34:57,False
710,872.0,230.0,14.41,completed,2025-07-03 16:51:21,False
711,822.0,50.0,34.46,completed,2025-12-25 13:18:43,False
712,147.0,60.0,34.85,completed,2025-11-05 20:10:17,False
713,25.0,141.0,62.63,completed,2025-07-24 14:54:51,False
714,1347.0,119.0,31.22,completed,2025-01-27 14:21:04,False
715,1133.0,99.0,41.35,completed,2025-10-25 23:21:37,True
716,693.0,94.0,14.48,refunded,2025-07-16 02:24:26,False
717,251.0,170.0,54.15,completed,2025-06-07 04:45:52,True
718,482.0,68.0,10.8,completed,2025-07-24 14:24:49,False
719,715.0,153.0,0.0,failed,2025-08-16 10:40:35,False
720,816.0,159.0,48.46,completed,2025-02-08 07:50:56,True
721,682.0,239.0,84.16,completed,2025-02-02 23:36:53,True
722,175.0,140.0,51.78,completed,2025-07-31 15:31:46,False
723,1371.0,64.0,29.2,completed,2025-11-05 22:02:09,False
724,1194.0,79.0,29.41,completed,2025-07-06 12:02:25,False
725,2.0,189.0,14.49,refunded,2025-08-20 13:14:11,False
726,1670.0,53.0,22.3,completed,2025-11-03 06:08:56,True
727,639.0,249.0,6.47,completed,2025-01-28 07:21:38,False
728,1582.0,26.0,112.98,completed,2025-08-31 13:03:39,False
729,706.0,189.0,176.44,completed,2025-08-22 22:40:53,False
730,362.0,250.0,6.33,completed,2025-04-13 06:05:03,False
731,1745.0,138.0,9.51,completed,2025-06-15 08:46:51,False
732,1320.0,140.0,89.11,refunded,2025-01-24 07:36:42,False
733,570.0,250.0,15.99,completed,2025-02-11 05:56:25,False
734,590.0,150.0,90.75,completed,2025-01-27 22:56:50,False
735,202.0,232.0,54.77,completed,2025-10-25 11:10:33,False
736,1005.0,181.0,23.18,completed,2025-04-25 08:31:16,False
737,1313.0,21.0,63.8,completed,2025-11-03 15:56:08,False
738,1086.0,163.0,29.1,completed,2025-09-16 21:45:06,False
739,1526.0,71.0,28.7,completed,2025-03-02 03:22:31,False
740,1804.0,82.0,45.74,completed,2025-05-12 11:24:53,False
741,126.0,155.0,56.47,completed,2025-01-22 13:13:17,False
742,992.0,60.0,66.81,completed,2025-12-03 19:27:39,True
743,49.0,99.0,197.17,completed,2025-01-06 04:18:15,True
744,1624.0,47.0,40.11,completed,2025-03-06 22:09:37,False
745,846.0,194.0,84.29,completed,2025-02-24 08:11:20,False
746,1797.0,224.0,82.44,completed,2025-05-19 21:04:45,True
747,179.0,143.0,51.83,completed,2025-07-22 23:45:04,False
748,1605.0,237.0,19.65,completed,2025-06-04 15:01:07,False
749,1903.0,24.0,72.06,completed,2025-02-15 06:53:25,True
750,1952.0,212.0,42.81,completed,2025-09-15 09:20:26,True
751,493.0,10.0,10.69,completed,2025-08-30 01:05:55,False
752,1457.0,120.0,67.42,completed,2025-08-26 13:04:12,True
753,572.0,216.0,8.16,completed,2025-01-14 21:37:46,False
754,302.0,152.0,50.3,completed,2025-11-19 23:45:50,False
755,964.0,88.0,19.27,refunded,2025-05-06 23:10:41,False
756,1785.0,104.0,34.14,completed,2025-07-14 23:54:58,False
757,990.0,240.0,9.82,completed,2025-01-05 16:08:50,False
758,1193.0,124.0,16.79,completed,2025-10-15 20:02:13,False
759,977.0,185.0,0.0,failed,2025-03-30 11:06:22,False
760,1987.0,240.0,26.53,completed,2025-09-26 10:41:56,False
761,269.0,34.0,18.62,completed,2025-07-09 16:07:41,True
762,1388.0,41.0,0.0,failed,2025-02-11 17:57:24,False
763,624.0,168.0,43.89,completed,2025-09-06 15:25:49,False
764,100.0,11.0,20.96,completed,2025-10-10 23:37:35,False
765,1938.0,218.0,30.91,completed,2025-02-25 21:02:34,True
766,215.0,1.0,45.84,completed,2025-10-24 18:41:55,False
767,625.0,158.0,5.0,completed,2025-04-01 04:57:16,False
768,97.0,245.0,42.68,completed,2025-06-22 17:45:35,False
769,819.0,171.0,17.93,completed,2025-09-30 16:54:04,False
770,630.0,82.0,5.0,completed,2025-09-06 20:46:27,False
771,548.0,26.0,21.9,completed,2025-07-31 19:50:32,True
772,337.0,53.0,13.38,completed,2025-07-30 21:31:02,True
773,359.0,125.0,20.59,completed,2025-09-13 20:25:03,False
774,1314.0,175.0,0.0,failed,2025-12-07 05:49:16,False
775,1420.0,248.0,59.17,completed,2025-10-18 00:15:40,False
776,1925.0,9.0,84.07,completed,2025-10-11 11:27:23,True
777,816.0,9.0,88.28,completed,2025-12-13 14:59:51,False
778,360.0,129.0,13.08,completed,2025-05-22 14:26:59,False
779,1015.0,199.0,78.88,completed,2025-09-10 07:28:10,False
780,347.0,172.0,11.26,completed,2025-10-18 08:14:54,False
781,1148.0,59.0,69.86,completed,2025-11-09 07:04:50,False
782,552.0,184.0,47.32,completed,2025-08-25 19:25:51,False
783,1677.0,106.0,34.35,completed,2025-10-10 10:41:04,False
784,538.0,179.0,14.75,completed,2025-11-16 02:41:12,False
785,654.0,125.0,78.1,completed,2025-02-28 16:26:32,False
786,1888.0,16.0,13.38,completed,2025-05-02 18:15:29,True
787,1931.0,38.0,29.43,completed,2025-03-03 00:29:55,False
